komentar,sentimen
"Saya kira sudah di up date bisa pakai gojeknya tp setelah saya coba order yg muncul hanya gocar untuk plihan gojeknya hitam tidak bisa di pilih , bukannya kebijakan menggunakan gojek sudah bisa asal sesuai protokol ? sangat kecewa !!!!! Menggunakan gocar terllu mahal dan lama di waktu , saya btuh me...Ulasan LengkapSaya kira sudah di up date bisa pakai gojeknya tp setelah saya coba order yg muncul hanya gocar untuk plihan gojeknya hitam tidak bisa di pilih , bukannya kebijakan menggunakan gojek sudah bisa asal sesuai protokol ? sangat kecewa !!!!! Menggunakan gocar terllu mahal dan lama di waktu , saya btuh menggunakan gojek hrga dan waktu pun bisa di sesuaikan",negatif
"Saya kirim uang kerekening saya,ngk masuk,8 kali saya call center ada guna mereka mempersulit kan saya,ini benar2 app sampah untungg nya saya cuma kirim 28rb jadi yg terpotong 30500 sama biaya admin bagai mana mungkin saya mempercaya app ini lagi,klo kalian mau kaya jangan curi uang 28rb,mereka bila...Ulasan LengkapSaya kirim uang kerekening saya,ngk masuk,8 kali saya call center ada guna mereka mempersulit kan saya,ini benar2 app sampah untungg nya saya cuma kirim 28rb jadi yg terpotong 30500 sama biaya admin bagai mana mungkin saya mempercaya app ini lagi,klo kalian mau kaya jangan curi uang 28rb,mereka bilang 1x24 jam uang saya balek tapi sampai sekarang saya belum terima uang saya tolong d proses,saya ngk bisa ngasih imail saya atou nope saya karna keamanan",negatif
Saya komplain dengan aplikasi gojek ini.. Saya pesan gojek ataupun gopood dari aplikasi ini Estimasi nya banyak amat atau pun kemahalan.. saya rugi Contoh.. Pesan gopood Mie goreng Nasi goreng Dan sebaginya Harga makanan 18.000 Estimasi nya 28.000 Gojek jarak dekat 15.000 Estimasi nya 20.000 Aplikas...Ulasan LengkapSaya komplain dengan aplikasi gojek ini.. Saya pesan gojek ataupun gopood dari aplikasi ini Estimasi nya banyak amat atau pun kemahalan.. saya rugi Contoh.. Pesan gopood Mie goreng Nasi goreng Dan sebaginya Harga makanan 18.000 Estimasi nya 28.000 Gojek jarak dekat 15.000 Estimasi nya 20.000 Aplikasi nya hebat memeras... Aku salut bangat terhada aplikasi nya Hebat hebat hebat,negatif
"Saya konsumen gojek,tolong kasian yg akun joki dia mencari nafkah buat anak&istri..knpa skrang di persulit pake vermuk Tolong kasih kesempatan yg udh di PM biar dia bisa masuk gojek lg Allah aja maha pemaaf Masa manusia ga mau maafin orang yg salah",negatif
"saya ksh bintang 1 aja,paylater saya di blok....alasannya gak masuk akal...pembayaran oke kok di blok",negatif
Saya kurang suka sama update nya masa makanan saya ga bisa di cancel saya mu ganti menu ga bisa kurang suka. Saya sangat kecewa dan sangat tidak suka. Saya ga mau lagi berlanggganan gojek karna sangat kecewa,negatif
"Saya log out,dan saya ingin log in kembali namun tidak bisa..padahal saya sudah menukis otp yang sesuai dengan yg d kirim melalui SMS saya.. tolong bantuannya..karna sangat penting sekali",negatif
"Saya login pake nomor hp yg pernah saya pake, tapi keterangannya tidak terdaftar, padahal udah coba beberapa kali tetep gak bisa, dan harus daftar. Pas saya daftar email saya keterangannya sudah dipakai, jadi saya harus gimana? Ini gak bisa apa login pake email? Katanya bisa pake facebook tapi gak a...Ulasan LengkapSaya login pake nomor hp yg pernah saya pake, tapi keterangannya tidak terdaftar, padahal udah coba beberapa kali tetep gak bisa, dan harus daftar. Pas saya daftar email saya keterangannya sudah dipakai, jadi saya harus gimana? Ini gak bisa apa login pake email? Katanya bisa pake facebook tapi gak ada pilihannya.",negatif
Saya lupa pin saya hingga saya bikin pin baru engga ada SMS kode otp mohon bantuan nya,negatif
"saya main mision dan dapet misi yg disitu dijelaskan harus menyelesaikan satu perjalanan goride dan satu pesana gofood dan hadiah dari misi gopay 50k.. tp setelah saya menyelesaikan nya malah gak dapet apa"".. cukup kecewa karana saya selalu menggunakan gojek buat aktifitas sehari"".. ????",negatif
"Saya masih kelas 3 smp, tidak punya ktp tapi punya kartu pelajar seharusnya bisa. Walaupun saya smp saya gak sebodoh yang kalian kira. Mana gak ada peringatannya",negatif
"Saya mau daftar akun gojek sebagai penumpang lalu ada tulisan kode referral, itu kodenya berapa ya?",negatif
Saya mau infoin aja neh para pengguna jasa terutama roda 4. Bagi kalian pengguna jasa driver. Tolong jangan se enak jidat klo chat ya. (Jemput sesuai titik dan cepat.) Itu kalimat apa ya? Kata2 itu sprti ngomong ke supir pribadi anda sja. Mreka para mitra/sopir menyewa. Dan pengguna membayar. Jngn k...Ulasan LengkapSaya mau infoin aja neh para pengguna jasa terutama roda 4. Bagi kalian pengguna jasa driver. Tolong jangan se enak jidat klo chat ya. (Jemput sesuai titik dan cepat.) Itu kalimat apa ya? Kata2 itu sprti ngomong ke supir pribadi anda sja. Mreka para mitra/sopir menyewa. Dan pengguna membayar. Jngn karna kalian membayar se enak jidat memerintah. Klo anda pesan roda 2. Ok masih masuk akal si ojol bisa cepat karna roda 2. Ini roda 4 minta di percepat sampai loksi jemput. Pake otak donk,negatif
"saya mau mesen makanan padahal,tapi setelah saya tekan makan yang saya mau,tertulis gojek mengalami masalah layanan goggle play,udah 2 bulan begitu,jadi gimana caranya hah mmbrbaikix?",negatif
"Saya mau tanya apa masih ada sistem prioritas,,Bagaimana nasib driver yg bukan driver prioritas kayak saya.  Hari ini paket saya sudah mau habis,mau beli paket data uang sudah tidak ada,klo paket habis akun pasti otomatis off dan gk bisa dpt sewa,gk bisa dpt sewa sama aja gk ada penghasilan..Mau ber...Ulasan LengkapSaya mau tanya apa masih ada sistem prioritas,,Bagaimana nasib driver yg bukan driver prioritas kayak saya.  Hari ini paket saya sudah mau habis,mau beli paket data uang sudah tidak ada,klo paket habis akun pasti otomatis off dan gk bisa dpt sewa,gk bisa dpt sewa sama aja gk ada penghasilan..Mau berhutang,Hutang kemana lagi..?? Hutang sudah banyak... Kalo emang slama masa pandemi jumlah orderan berkurang alangkah baiknya  HAPUS SISTEM PRIORITAS..!!!! BAGI RATA SEMUA ORDER YG MASUK DI SISTEM KE",negatif
Saya mau tanya kenapa aplikasi nya seperti ini saya mau mesan go ride saya sudah cek lokasi saya dan tujuan saya sudah benar tapi saat saya order kok jadi kebalik mohon di perbaiki.,negatif
Saya mau upgrade gopay gak bisa. Pas mau foto e-ktpnya keluar terus padahal sebelumnya engga,negatif
"Saya mau upgrade gopay ke gopay plus, diproses nya kenapa lama sekali, udah hampir setahun tidak selesai-selesai. Sudah pernah mengajukan laporan di layanan aplikasi juga tidak ada efek apapun.",negatif
"Saya mau upgrade gopay plus selalu gak bisa uploade foto KTP nya Kenapa sih ini aplikasi, bikin gedeg orang yg pakenya.",negatif
Saya melakukan tarik tunai gopay 500rb udh 24jam lagi diproses terus statusnya.. Email ke cs jawabanya gitu trs ga ada solusi. Sumpah jelek bgt pelayanannya sampai sekarang uang saya 500rb blm kembali,negatif
Saya menggunakan voc game untuk top up namun cashback tidak masuk! Kenapa? Mohon pertanggung jawabannya,negatif
Saya menghubungkan nomor hp saya untuk eWallet program prakerja. Awalnya terhubung. Tetapi setelah jadwal insentif sudah keluar tiba tiba ada pernyataan gagal verifikasi. Dari awal kan saya sudah memverikasi nomor saya,negatif
Saya minta maf sebelum nya... Saya hanya merasa di rugikan aja ... Saya pesan gocar. Dan setelah selesai saya ingin memberi tips.. biasanya setelah selesai kita naik gocar yang timbul adalah jasa org yang baru selesai kita pakai untuk di beri bintang atau tips... Sekarang ini udah mulai aneh.. yang ...Ulasan LengkapSaya minta maf sebelum nya... Saya hanya merasa di rugikan aja ... Saya pesan gocar. Dan setelah selesai saya ingin memberi tips.. biasanya setelah selesai kita naik gocar yang timbul adalah jasa org yang baru selesai kita pakai untuk di beri bintang atau tips... Sekarang ini udah mulai aneh.. yang timbul itu org yang kemaren. Org kemaren lagi... Jadi org yang kita harap kita kasih tips malah tidak mendapatkan tips... Mau main trik sulap gitu ya?..semenjak pindah bos nya udah mulai aneh apknya,negatif
"Saya narik uang dari tgl 28 pagi jam 03:04 sampai sekarang gak masuk k rek saya, pedahal udah nlvn k cs bilang d suruh nunggu lah saya udah nunggu 2 hari tapi tetap gak d proses gimana sih gojek tolong jangan seperti itu garus nya konsisten woyy",negatif
Saya ngk suka soal pay layer Setiap hari ditelfon Padahal saya tidak ada pemakaian payleter Ketika saya minta bukti transaksi pihak payleter tidak bisa melihatkan bukti nya...saya minta sistem nya tolong dibaperbaiki lagi,negatif
"Saya order gocar, kenapa selalu yg datang bluebird? Kadang sampai double order, gocar dan bluebird datang semua. Saya mau naik nya gocar karena yg saya order gocar bukan bluebird. Tolong di perbaiki",negatif
saya order GOCAR.yg datang BLUEBIRD.. langsung saya cancel.ini sama aja seperti penipuan. kasian yah yg GOCAR online pribadi.. PT GI harus inget bisa besar dulu karna siapa? jangan cuma mikirin HAL PRIBADI..BELI SAHAM BLUEBIRD sekian % jadi yg di UTAMAIN BLUEBIRD.. KACAU,negatif
"Saya pake fitur tarik tunai keterangan sedang di proses dan ternyata gagal, telpon CS katanya 1 X 24 jam saldo kembali tlpn di hari berikutnya katanya 2 X 24 skrng. agak ngeri juga sih pake gopay. OTW kompetitor aja lah....",negatif
Saya pake go investasi emas. Dan setelah itu saya coba cairkan lewat gopay. Sampai sekarang ga ada penambahan saldo gopay tapi emas saya terpotong. Padahal ga sedikit kepotongnya. Mana ga ada pemberitahuan sama sekali. Sekali coba langsung nyesel sayaaaa.,negatif
Saya pelangan gojek sdh lama..tapi baru baru ini saya sangat sangat kecewa berat...uang yg saya isi ke gopay sebesar Rp 1.600.000 +saldo 32502 hilang lenyap cuma tersisa Rp2 saja.uang tersebut untuk bayar angsuran AEON.kenyataannya setelah saya setor ke angsuran AEON teryata saldo tidak mencukupi..s...Ulasan LengkapSaya pelangan gojek sdh lama..tapi baru baru ini saya sangat sangat kecewa berat...uang yg saya isi ke gopay sebesar Rp 1.600.000 +saldo 32502 hilang lenyap cuma tersisa Rp2 saja.uang tersebut untuk bayar angsuran AEON.kenyataannya setelah saya setor ke angsuran AEON teryata saldo tidak mencukupi..saya lihat di saldo ternyata saldo saya tersisa Rp2.saja.tolong untuk pengaduan saya harus kemana. karena saya kurang paham melalui email...mks,negatif
saya pelanggan utama gojek dan sudah lama makai gojek. tp kenapa insentif prakerja lama bgt masuk nya. yg lain pada masuk semua semoga kedepan nya apk gojek bisa lebih baik dan tetap memberikan kemudahan bagi pelanggan nya,negatif
Saya pengguna setia gojek. Tp knpa skrg biaya aplikasi di beban kan ke penumpang. Jadi males pake gojek. Ga penumpang ga driver semua di beban kan biaya. Kata nya aplikasi anak bangsa. Tp menjajah bangsa ??????????,negatif
"Saya pernah menggunakan go food, sebelum saya memesan harga di app masih normal, akan tetapi ketika saya sudah memesan dan makanan sudah sampai tiba"" harga di app menjadi 2x lipat, dan saya menggunakan saldo gopay dan langsung habis Mohon diperbaiki",negatif
Saya pesan Gocar yang datang lagi lagi bluebird kalo saya harus naik bluebird lebih baik saya naik angkot aja kan sama sama plat kuning sial nya kelebihan jarak cma 100 meter itu si supir bluebird malah minta lebih dan ngomong nya gak sopan lebih baik saya Uninstal aja aplikasi nya dan pindah ke apl...Ulasan LengkapSaya pesan Gocar yang datang lagi lagi bluebird kalo saya harus naik bluebird lebih baik saya naik angkot aja kan sama sama plat kuning sial nya kelebihan jarak cma 100 meter itu si supir bluebird malah minta lebih dan ngomong nya gak sopan lebih baik saya Uninstal aja aplikasi nya dan pindah ke aplikasi lain,negatif
"Saya pesan gofood dan saya juga sudah menunggu sangat lama respon dari drivernya sekitar 35 menit, ingin di batalin tapi tidak bisa. Jadi tolong yaa admin di perbaiki masalah pelayanan nya????",negatif
"Saya pesan makanan, tapi menunya sebagian habis. Mau cancel sekarang dipersulit. Harus kontak cs, pokoknya hati2 mau pesan makanan. Apalagi kalau resto tidak memperdulikan update menu. Tolong kembaliin lagi fitur cancel, saya yang kesulitan menu terpaksa harus membeli menu yg saya tidak suka.",negatif
"Saya pesen burger king 1 paket, yg dtg malah 1ekor ayam. Parahhh padahal ud sesuai menu. Ud bayar mahal"" Pake gopay eh dtg ny 1 ekorrrrr. Ga mau pke aplikasi ini lagi.",negatif
saya pesen diprambanan ko titiknya jadi di stasiun klaten sih. dibatalin ga bisa. kasian loh mba gojeknya jauh•À? nganter dari stasiun klaten ke prambanan,negatif
"Saya peserta Prakerja yg kecewa, mau masuk akun sendiri susah. Tolong agar Gojek perlonggar masuk akun. Kan udah ada kode otp. Biar Brp x keluar masuk penting terhubung dg otp. Mks",negatif
"Saya punya kedai, dan awal2 gojek launcing dikota kami, mereka pgawai minta izin mendata menu dagangan kami untk dmasukan ke app gofood, lama ke lamaan mereka mau mnjadikan menu sbagai gobies, yg mana hrg jualnya naik skitar 20-25% drpd hrg jual kmi, karena kami tdk ingin memberatkan pelanggan yg ad...Ulasan LengkapSaya punya kedai, dan awal2 gojek launcing dikota kami, mereka pgawai minta izin mendata menu dagangan kami untk dmasukan ke app gofood, lama ke lamaan mereka mau mnjadikan menu sbagai gobies, yg mana hrg jualnya naik skitar 20-25% drpd hrg jual kmi, karena kami tdk ingin memberatkan pelanggan yg ada sdh belasan taon dgn adanya kenaikan hrg, mk kami memutuskan untuk keluar dr app gojek, dan mrk bilang akan menghapus menu kami, tp smpe skrg bukan nya dhapus, tp malah tertulis Tutup, merugikn kmi",negatif
"Saya salah satu costumer, saya terkendala dengan pembayaran gopay karena nomor saya kadaluarsa dan tidak dapat di aktifkan lagi. Jadi saya terkendala pembayaran Paylater dan dengan adanya masalah covid-19 juga menghambat saya untuk mencoba melakukan pembayaran. Lalu tgl 27 Juli 2020 saya di telepon ...Ulasan LengkapSaya salah satu costumer, saya terkendala dengan pembayaran gopay karena nomor saya kadaluarsa dan tidak dapat di aktifkan lagi. Jadi saya terkendala pembayaran Paylater dan dengan adanya masalah covid-19 juga menghambat saya untuk mencoba melakukan pembayaran. Lalu tgl 27 Juli 2020 saya di telepon a.n. dan mengatakan dari pihak Gojek. Saya minta bantuan untuk dapat membayar, tetapi jawaban yang saya dapat adalah caci maki. Apa begitu cara kerja dari Gojek? Saya keberatan dan tidak terima.",negatif
"Saya sangat kecewa dengan Gojek gopay,SDH di upgrade ke gopay plus eh ternyata gak bisa di top up Krn Dompet terkunci,sy SDH hubungi call center gopay to bgt2 SJ TDK ad perubhaan,",negatif
"Saya sangat kecewa dengan gojek sekarang, saya sering orderan malam untuk gofood ongkir nya makin mahal aja , padahal jarak rumah dengan resto tidak begitu jauh juga , saya pake aplikasi gojek udah lama , ini untuk yg terakhir makasih gojek semoga kedepannya makin baik tidak makin buruk , mksh:)",negatif
"Saya sangat kecewa karena saya tidak dapat menerima kode otp dari gojek yang dikirim melalui SMS tapi tidak pernah terkirim kodenya padahal nomor yang saya gunakan masih aktif dan benar, SAYA SANGAT KECEWA.",negatif
Saya sangat kecewa menapa gopay saya tidak bisa membaca rekening Padahal mau tarik saldonya,negatif
Saya sangat kesal karena ini aplikasi ketika saya buka eh malah nggak bisa saya sudah coba beberapa kali tapi tetap aja nggak bis Saya beri bintang 1 Aplikasi gojek tolong yah ditingkatkan lagi...,negatif
Saya sdh lunasi paylatter sy sblm jatuh tempo pembayaran tapi knp masih ada tagihan...??? Bukti pembayaran sy masih ada yah. Mana cs nya ga bisa selesaikan masalah lagi. Mending aplikasi ini ditutup aja.,negatif
Saya sebagai cs...tpi saya menghargai seorang driver jongki maupun asli mereka mencari nafkah buat keluarga jadi tolong pihak gojek selalu pikirkan nasib driver meskipun mereka cuma mitra tpi mereka sudah berjuang demi nama gojek..permudahlah sistem mereka contoh yang rame sekarang maslah vermuk ban...Ulasan LengkapSaya sebagai cs...tpi saya menghargai seorang driver jongki maupun asli mereka mencari nafkah buat keluarga jadi tolong pihak gojek selalu pikirkan nasib driver meskipun mereka cuma mitra tpi mereka sudah berjuang demi nama gojek..permudahlah sistem mereka contoh yang rame sekarang maslah vermuk banyak driver jongki emang mereka blm pnya akun sendiri mereka menjadi jongki karena kepaksa buat kebutuhan hidup....toh akun jongki yang nakal 1 banding seribu kalo saya lihat sebagai seorang cs....,negatif
